session_id	ts	article	choice	query	question
2870ef69a80f4166	2017-08-06T04:37:40Z	Barney & Friends	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
4cedab0f2c12b4d1	2017-08-06T04:39:29Z	Goat	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
c9be9f135daf2257	2017-08-06T04:41:47Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
4474d685d14853b1	2017-08-06T04:42:30Z	Item 47	no	10 items or fewer	If you searched for '...', would this article be relevant?
7f55c21f95f1f1ab	2017-08-06T04:44:08Z	Item 47	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
87d50bfff935c23e	2017-08-06T04:44:27Z	Tinker Tailor Soldier Spy	yes	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
402e6345a76e88a6	2017-08-06T04:45:30Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
0fd6826f36741e3a	2017-08-06T04:47:25Z	Stripes (film)	no	star and stripes	Would you click on this page when searching for '...'?
e1a7648148d91696	2017-08-06T04:47:31Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
573e3a0ae5aa5931	2017-08-06T04:47:37Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
eeabb7bd102c72a6	2017-08-06T04:48:38Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
a9ebf95e5a15410a	2017-08-06T04:49:03Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
7492b4efac01c0b8	2017-08-06T04:52:52Z	Buster Keaton	yes	block buster	If you searched for '...', would this article be relevant?
ffcd907b87f5d871	2017-08-06T04:53:27Z	Search engine optimization	timeout	search engine	If someone searched for '...', would they want to read this article?
571676bc5d77e5c1	2017-08-06T04:53:50Z	Search engine marketing	timeout	search engine	Would you click on this page when searching for '...'?
d893c2a3650010c0	2017-08-06T04:54:09Z	Flower	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
7eee4c914849b55f	2017-08-06T04:58:44Z	V for Vendetta (film)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
3e2a087c63e9a06a	2017-08-06T05:00:06Z	Flowers in the Attic (1987 film)	no	how do flowers bloom?	If someone searched for '...', would they want to read this article?
aebb23fac03de1af	2017-08-06T05:00:34Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
bf91a27145bf7a42	2017-08-06T05:04:17Z	Search engine optimization	timeout	search engine	If someone searched for '...', would they want to read this article?
f940080763f03fff	2017-08-06T05:05:06Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
2d5cf6be5382bb76	2017-08-06T05:06:08Z	Genius	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
29ac54d678920235	2017-08-06T05:06:19Z	Tinker Tailor Soldier Spy	no	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
cef058080ef22c41	2017-08-06T05:09:52Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
767538a2ab0017b5	2017-08-06T05:10:03Z	Super Why!	yes	why is a baby goat a kid?	Would you click on this page when searching for '...'?
0e9ff1832bafa61c	2017-08-06T05:12:33Z	V for Vendetta (film)	no	who is v for vendetta?	If you searched for '...', would this article be a good result?
2c97abb6ac671e10	2017-08-06T05:13:04Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
24c71725db492d89	2017-08-06T05:13:09Z	List of search engines	timeout	search engine	If someone searched for '...', would they want to read this article?
6902c3c56f642256	2017-08-06T05:13:25Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be a good result?
edea97e336a7a4b9	2017-08-06T05:15:02Z	Diss (music)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
882a6b8044e51fe0	2017-08-06T05:15:24Z	Super Why!	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
73f89b38826fd0d7	2017-08-06T05:15:54Z	V (comics)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
b8543b36e8db5488	2017-08-06T05:16:04Z	Blockbuster	timeout	block buster	If you searched for '...', would this article be relevant?
9ae401b044630edd	2017-08-06T05:18:41Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be a good result?
20183d34f7758e64	2017-08-06T05:18:46Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
0ba9d5ed28d18969	2017-08-06T05:20:16Z	List of search engines	yes	search engine	If you searched for '...', would this article be relevant?
92cf2b2f14e5080d	2017-08-06T05:22:22Z	The Kids from Room 402	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
9e2889adbe74045c	2017-08-06T05:22:46Z	The Kids from Room 402	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
3622e16f910ad6fe	2017-08-06T05:25:45Z	The White Stripes	timeout	star and stripes	Would you click on this page when searching for '...'?
f51634afbf02e2b2	2017-08-06T05:25:46Z	The White Stripes	timeout	star and stripes	If you searched for '...', would this article be relevant?
39a5a7d2aa19ece8	2017-08-06T05:25:53Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
a9ebf95e5a15410a	2017-08-06T05:26:04Z	Flowers in the Attic (1987 film)	no	how do flowers bloom?	If someone searched for '...', would they want to read this article?
4320329047f5ef34	2017-08-06T05:26:24Z	Genius	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
fbbdb16d4fbed5f5	2017-08-06T05:26:38Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
bcf42716719314e6	2017-08-06T05:30:19Z	Barney & Friends	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
3141046c1f1f219e	2017-08-06T05:31:01Z	V for Vendetta (film)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
86a2e268aacdb061	2017-08-06T05:31:27Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
b28395103f2bf596	2017-08-06T05:31:46Z	IQ classification	no	what is a genius iq?	Would you click on this page when searching for '...'?
339e492562b4f230	2017-08-06T05:31:53Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be a good result?
86a2e268aacdb061	2017-08-06T05:32:11Z	The Stars and Stripes Forever	no	star and stripes	Would you click on this page when searching for '...'?
bc8940d74d8b4171	2017-08-06T05:32:24Z	High IQ society	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
f7b7e2c6f662a341	2017-08-06T05:32:57Z	The White Stripes	timeout	star and stripes	If someone searched for '...', would they want to read this article?
3d2d54ea6de424df	2017-08-06T05:35:24Z	High IQ society	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
2e613b7296f64d56	2017-08-06T05:35:34Z	Tinker Tailor Soldier Spy	no	sailor soldier tinker spy	Would you click on this page when searching for '...'?
70a40db657fe0156	2017-08-06T05:35:44Z	The White Stripes	timeout	star and stripes	Would you click on this page when searching for '...'?
1cc32765e219a19f	2017-08-06T05:35:59Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
c8011e1b49d73294	2017-08-06T05:36:01Z	List of V for Vendetta characters	yes	who is v for vendetta?	If someone searched for '...', would they want to read this article?
9c4a2263d129da6a	2017-08-06T05:37:52Z	Genius (website)	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
5bc89218991b3ddf	2017-08-06T05:38:45Z	How Do You Sleep? (John Lennon song)	no	yesterday beetles	Would you click on this page when searching for '...'?
c60ae3ca75958366	2017-08-06T05:39:05Z	Stripes (film)	timeout	star and stripes	Would you click on this page when searching for '...'?
f293c5997d574356	2017-08-06T05:39:30Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
d6f1a1c025cf7c1c	2017-08-06T05:40:18Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
e3118fae8b600443	2017-08-06T05:41:08Z	List of fictional double agents	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
025175fcd00323b1	2017-08-06T05:44:33Z	Flowers in the Attic (1987 film)	no	how do flowers bloom?	Would you click on this page when searching for '...'?
4b0bfd1983f9f3c5	2017-08-06T05:44:40Z	Genius	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
445be1833ef1cc55	2017-08-06T05:44:55Z	The Stars and Stripes Forever	no	star and stripes	If you searched for '...', would this article be a good result?
5101bdbd23ee1af3	2017-08-06T05:45:20Z	Private language argument	timeout	yesterday beetles	Would you click on this page when searching for '...'?
7a6979d2e4024386	2017-08-06T05:47:21Z	Genius	no	what is a genius iq?	If you searched for '...', would this article be a good result?
ddf340c62775b691	2017-08-06T05:47:39Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be relevant?
d535bbd02420e2e4	2017-08-06T05:49:04Z	V for Vendetta	no	who is v for vendetta?	If you searched for '...', would this article be relevant?
4064e88497f64874	2017-08-06T05:50:04Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
0dbd49407d29a822	2017-08-06T05:51:12Z	10-foot user interface	no	10 items or fewer	If you searched for '...', would this article be relevant?
2e47ebc01b0097dc	2017-08-06T05:51:16Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
1b027e2928b248b9	2017-08-06T05:51:17Z	Barney & Friends	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
5fcc9e64de0bb38f	2017-08-06T05:52:21Z	IQ classification	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
30057d9fdb93af73	2017-08-06T05:52:33Z	Stripes (film)	timeout	star and stripes	If someone searched for '...', would they want to read this article?
d51962da9435fdc7	2017-08-06T05:54:16Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
ee2ed5d687a70585	2017-08-06T05:54:47Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
b39d281d44af0b0e	2017-08-06T05:57:25Z	V for Vendetta	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
828324b157b28828	2017-08-06T05:58:18Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
a0ec20f13d0f427d	2017-08-06T05:59:41Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
25bb8e3458d163e3	2017-08-06T06:02:16Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
069802127eac0cab	2017-08-06T06:03:22Z	Flower	no	how do flowers bloom?	Would you click on this page when searching for '...'?
4c81799c86c5e719	2017-08-06T06:03:39Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
294041988c21a587	2017-08-06T06:03:41Z	V for Vendetta	yes	who is v for vendetta?	If you searched for '...', would this article be relevant?
325a87d8275fb7ec	2017-08-06T06:04:08Z	Private language argument	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
5e413212376847d5	2017-08-06T06:05:11Z	Super Why!	no	why is a baby goat a kid?	Would you click on this page when searching for '...'?
294041988c21a587	2017-08-06T06:08:39Z	V for Vendetta	yes	who is v for vendetta?	If you searched for '...', would this article be a good result?
080bb2e25b70bbf3	2017-08-06T06:10:14Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
c8ecd0525c652741	2017-08-06T06:13:10Z	The Kids from Room 402	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
d2057d12c2eafc80	2017-08-06T06:13:44Z	Item-item collaborative filtering	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
d613716048fede1c	2017-08-06T06:15:00Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
aa92f2f963be759c	2017-08-06T06:15:52Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
