session_id	ts	article	choice	query	question
e03e31785f4d4ee5	2017-08-13T13:59:08Z	Ian Bannen	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
aa2277668ec1c505	2017-08-13T13:59:15Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
2c2557dff13ea409	2017-08-13T13:59:39Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
1e989e9f0f84e481	2017-08-13T14:02:08Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
cce9ce38bd56a0f1	2017-08-13T14:02:24Z	Diss (music)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
2cb5c835f8906fbe	2017-08-13T14:04:05Z	Fewer vs. less	no	10 items or fewer	If you searched for '...', would this article be relevant?
0771d416b05abcc4	2017-08-13T14:06:15Z	How Do You Sleep? (John Lennon song)	no	yesterday beetles	If you searched for '...', would this article be relevant?
923914e2c409733a	2017-08-13T14:08:14Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
4c2afa6b7661698e	2017-08-13T14:08:56Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
659065d21f113a78	2017-08-13T14:10:11Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
0c992a22fc6c3d1e	2017-08-13T14:10:51Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
c20f41ee984f5cc3	2017-08-13T14:11:14Z	Item 47	timeout	10 items or fewer	Would you click on this page when searching for '...'?
306a8790eec01e32	2017-08-13T14:11:26Z	Private language argument	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
bf4cf2af7e905727	2017-08-13T14:12:25Z	Diss (music)	no	yesterday beetles	Would you click on this page when searching for '...'?
df49deb2e08365eb	2017-08-13T14:14:01Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
5802aad2722dea84	2017-08-13T14:15:43Z	Buster Keaton	no	block buster	If you searched for '...', would this article be a good result?
aa8a3e0d271e0dc5	2017-08-13T14:17:40Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
e4835738dd62df94	2017-08-13T14:17:50Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
0596523d57a7cd0e	2017-08-13T14:17:53Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
b221ec93a182e085	2017-08-13T14:19:07Z	The Stars and Stripes Forever	unsure	star and stripes	If someone searched for '...', would they want to read this article?
aff92b33d459773f	2017-08-13T14:20:45Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
7811352b33eae57f	2017-08-13T14:22:26Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
1083cdc29ac9ab55	2017-08-13T14:23:27Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
74b4fee6a40c945b	2017-08-13T14:24:01Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
04e2c155417ab1ca	2017-08-13T14:24:35Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
34e4d96e68d737f3	2017-08-13T14:24:57Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
c5829c1517e0f4fb	2017-08-13T14:25:52Z	Genius (website)	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
4bbc2aede979a3c1	2017-08-13T14:27:06Z	Flowers in the Attic	no	how do flowers bloom?	If you searched for '...', would this article be relevant?
a920a152cfbd9b46	2017-08-13T14:27:36Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
7e22a5139054fe90	2017-08-13T14:30:20Z	IQ classification	unsure	what is a genius iq?	If you searched for '...', would this article be relevant?
01e21c1a49aa5def	2017-08-13T14:31:12Z	10-foot user interface	timeout	10 items or fewer	Would you click on this page when searching for '...'?
13ba07c42acf3499	2017-08-13T14:34:05Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
07d382b73323a94f	2017-08-13T14:34:16Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
b18a34c7f0fa17c5	2017-08-13T14:34:25Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
2e9243ec77408a47	2017-08-13T14:35:23Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
f232e2b54dc8c59f	2017-08-13T14:35:26Z	Diss (music)	no	yesterday beetles	If you searched for '...', would this article be relevant?
9d8d75e9deaf718e	2017-08-13T14:36:10Z	V for Vendetta	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
b62929fcb3668f22	2017-08-13T14:36:24Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
ba122048d4a7329a	2017-08-13T14:36:38Z	Stripes (film)	unsure	star and stripes	Would you click on this page when searching for '...'?
81fb187c533ed051	2017-08-13T14:37:13Z	Buster Keaton	unsure	block buster	Would you click on this page when searching for '...'?
30939ac162fd60bc	2017-08-13T14:38:21Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
4262a2243f8a913e	2017-08-13T14:38:36Z	Tinker Tailor Soldier Spy	no	sailor soldier tinker spy	Would you click on this page when searching for '...'?
9ddb26ab05f3c5db	2017-08-13T14:40:43Z	The White Stripes	timeout	star and stripes	If you searched for '...', would this article be a good result?
bc916cbed4663cac	2017-08-13T14:41:40Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
4dad929b6d296cdd	2017-08-13T14:41:58Z	V for Vendetta	no	who is v for vendetta?	Would you click on this page when searching for '...'?
64ea1819d5401bad	2017-08-13T14:42:56Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
c4d3b528e32dcb99	2017-08-13T14:45:17Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
399d2fa44a6311c4	2017-08-13T14:45:26Z	Buster Keaton	timeout	block buster	If someone searched for '...', would they want to read this article?
eaca28140d5c9188	2017-08-13T14:46:40Z	IQ classification	unsure	what is a genius iq?	If someone searched for '...', would they want to read this article?
d7a9c745816b9c7c	2017-08-13T14:46:58Z	High IQ society	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
e35ca04b5ac3714b	2017-08-13T14:47:01Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
bc632223eca5014c	2017-08-13T14:47:49Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be a good result?
3c011e2d57e0b054	2017-08-13T14:49:53Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
994c6ce248ae21ef	2017-08-13T14:51:27Z	V for Vendetta (film)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
78a1325e245fdc74	2017-08-13T14:52:35Z	List of search engines	unsure	search engine	If someone searched for '...', would they want to read this article?
72438e2becff350d	2017-08-13T14:53:00Z	Genius	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
1274e62503807db7	2017-08-13T14:56:56Z	Genius	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
7f6fdd18d21f93f9	2017-08-13T14:59:26Z	Goat	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
6d7d3e08001a888e	2017-08-13T14:59:51Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
e99dab668b1aa758	2017-08-13T15:01:08Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
7859369c94146103	2017-08-13T15:01:16Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
a085c746c479837c	2017-08-13T15:03:25Z	V for Vendetta (film)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
f5bce8748fb23b12	2017-08-13T15:04:09Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
46de1fdfc4ee53c8	2017-08-13T15:04:46Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
d4fe97723986e1df	2017-08-13T15:05:20Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
12cef372d919989d	2017-08-13T15:06:38Z	V for Vendetta (film)	yes	who is v for vendetta?	If someone searched for '...', would they want to read this article?
c11f28784c6998f4	2017-08-13T15:06:45Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
f7bb155ce9b427a0	2017-08-13T15:10:11Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
98eb19eb96997fe3	2017-08-13T15:10:27Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
e2b7c4a3873dba91	2017-08-13T15:11:07Z	V for Vendetta	dismiss	who is v for vendetta?	Would you click on this page when searching for '...'?
d2d19c68d8007efb	2017-08-13T15:11:12Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
c6a1e6db34e845ed	2017-08-13T15:12:17Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
292e62b27798fb72	2017-08-13T15:16:32Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
27921947df90d2be	2017-08-13T15:18:28Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
e106aab1a9fcc6c3	2017-08-13T15:18:57Z	The White Stripes	timeout	star and stripes	If you searched for '...', would this article be a good result?
42a6d760306b2d5c	2017-08-13T15:19:01Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
2428ba308ef6cdbf	2017-08-13T15:21:13Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
a594b939822d12ee	2017-08-13T15:22:31Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be a good result?
cc401d8d84111eff	2017-08-13T15:24:01Z	Buster Keaton	no	block buster	If you searched for '...', would this article be a good result?
adb1d8642ee0a0ef	2017-08-13T15:24:51Z	Diss (music)	no	yesterday beetles	If you searched for '...', would this article be a good result?
9964b9a45611ca3f	2017-08-13T15:25:35Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
b6f99de786ab045d	2017-08-13T15:25:36Z	The Kids from Room 402	no	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
25e4bdbca4044f0b	2017-08-13T15:26:01Z	How Do You Sleep? (John Lennon song)	no	yesterday beetles	Would you click on this page when searching for '...'?
824a14e8555e8a24	2017-08-13T15:26:06Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
49994c18aedd0136	2017-08-13T15:26:28Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
e57dba7f3861a51b	2017-08-13T15:28:09Z	Flowers in the Attic (1987 film)	unsure	how do flowers bloom?	Would you click on this page when searching for '...'?
92d521c63b27d919	2017-08-13T15:28:35Z	Item 47	no	10 items or fewer	If you searched for '...', would this article be relevant?
e3c552436939da97	2017-08-13T15:28:41Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
fadcbd5d301b0f13	2017-08-13T15:31:25Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
d7aa414dd2010482	2017-08-13T15:34:55Z	Magic item (Dungeons & Dragons)	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
d2b1350db143edc9	2017-08-13T15:36:24Z	Genius	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
82628cca1dac4516	2017-08-13T15:36:52Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
86327872738abe97	2017-08-13T15:37:23Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
6ab3f1c38032b4c3	2017-08-13T15:42:08Z	Magic item (Dungeons & Dragons)	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
